date,target_site,proxy_status,water_quality_proxy_station_code,water_quality_proxy_station_name,water_quality_proxy_province,water_quality_proxy_city,water_quality_proxy_basin,water_quality_proxy_river,water_quality_proxy_longitude,water_quality_proxy_latitude,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,toc,tp,tn,chlorophyll_a,algae_density,water_quality_class,station_status,secchi_depth_sd_m,secchi_formula,water_quality_source_file,weather_station_id,weather_station_name,weather_district,weather_city,weather_province,weather_longitude,weather_latitude,weather_altitude,weather_pressure,weather_air_temp,weather_humidity,weather_precipitation,weather_wind_speed,weather_wind_dir,water_weather_distance_km
2021-02-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.67,7.97,10.78,1592.87,43.81,3.61,0.12,,0.07,1.93,,,Ⅱ,,0.1064118471189696,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.4375,15.179167,48.333333,0.0,1.016667,,22.7724
2021-02-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.01,8.08,11.06,1554.2,34.05,3.86,0.09,,0.07,1.85,,,Ⅱ,,0.1269431520094882,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1012.8375,16.679167,48.583333,0.0,0.908333,208.694392,22.7724
2021-02-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.94,8.19,11.49,1456.91,31.84,4.73,0.06,,0.09,1.76,,,Ⅱ,,0.1330485413786203,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.517391,13.917391,58.956522,0.0,2.147826,33.465176,22.7724
2021-02-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.15,7.92,10.52,1506.02,36.69,3.76,0.14,,0.07,1.71,,,Ⅱ,,0.1204780309128606,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.0,8.470833,70.75,0.0,2.145833,68.192572,22.7724
2021-02-24,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.63,7.96,10.25,1480.67,35.64,3.84,0.18,,0.07,1.53,,,Ⅱ,,0.1229517946658393,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.783333,12.008333,81.041667,0.0,2.55,97.723084,22.7724
2021-02-25,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.85,8.36,10.77,1315.23,24.95,3.69,0.13,,0.08,1.19,,,Ⅱ,,0.1578126723443405,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1013.5625,12.645833,95.125,13.2,1.770833,33.909189,22.7724
2021-02-26,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.47,8.25,10.31,1348.2,25.65,3.82,0.15,,0.08,1.34,,,Ⅱ,,0.1547854379992585,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.170833,9.6125,89.791667,11.2,2.2,39.094223,22.7724
2021-02-27,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.01,8.2,10.18,1408.15,25.59,3.83,0.17,,0.07,1.14,,,Ⅱ,,0.1550393928378288,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.4625,10.783333,95.875,5.9,1.679167,59.142427,22.7724
2021-02-28,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.26,8.18,10.05,1381.75,21.13,4.1,0.21,,0.05,1.01,,,Ⅱ,,0.1772807625523795,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.025,12.616667,99.833333,6.2,0.654167,,22.7724
2021-03-01,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.58,7.96,10.05,1360.82,18.71,5.61,0.23,,0.05,0.94,,,Ⅱ,,0.1930365769627044,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.321739,8.356522,91.73913,7.9,1.904348,305.742845,22.7724
2021-03-02,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.0,7.84,10.41,1393.59,25.33,4.17,0.27,,0.05,0.99,,,Ⅲ,,0.1561516674647518,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1029.4,6.3875,69.291667,0.0,1.504167,9.022959,22.7724
2021-03-03,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.78,7.8,10.46,1370.44,27.93,4.01,0.29,,0.06,1.0,,,Ⅱ,,0.1458282298379572,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1023.825,9.9,77.375,7.2,1.583333,,22.7724
2021-03-04,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.18,7.87,10.71,1387.55,19.46,4.25,0.24,,0.06,1.02,,,Ⅱ,,0.1877981345140481,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.6625,9.583333,87.333333,0.6,0.679167,,22.7724
2021-03-05,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.35,7.85,10.68,1427.44,20.7,4.06,0.23,,0.06,0.92,,,Ⅱ,,0.1798506522737426,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.0,10.379167,88.083333,0.5,1.5875,91.368415,22.7724
2021-03-06,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.25,7.71,10.15,1494.79,25.31,3.59,0.21,,0.04,0.86,,,Ⅱ,,0.1562380311277902,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1025.9875,8.908333,88.25,8.3,1.9625,28.006099,22.7724
2021-03-07,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.83,7.73,10.04,1494.36,23.36,3.99,0.27,,0.06,0.99,,,Ⅱ,,0.1652571551141162,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1027.13913,9.365217,96.956522,0.3,1.130435,16.278483,22.7724
2021-03-08,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.97,7.7,10.07,1365.28,15.04,4.45,0.38,,0.06,1.14,,,Ⅲ,,0.2249146651185648,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1025.534783,9.691304,86.043478,1.2,1.321739,68.125917,22.7724
2021-03-09,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.0,7.77,10.38,1432.55,15.78,4.06,0.28,,0.05,1.04,,,Ⅱ,,0.2174785154909736,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1027.16087,9.452174,84.0,0.0,0.686957,,22.7724
2021-03-10,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.49,7.8,10.66,1450.59,45.53,3.97,0.21,,0.05,1.09,,,Ⅱ,,0.1035816688479868,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1026.130435,11.404348,74.652174,0.4,1.686957,78.091608,22.7724
2021-03-11,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.55,7.73,10.6,1372.74,39.61,5.08,0.21,,0.04,1.03,,,Ⅱ,,0.1141899464715164,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.830435,11.704348,93.956522,11.8,1.630435,242.583858,22.7724
2021-03-12,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.64,7.69,10.2,1331.94,79.4,4.35,0.36,,0.07,1.46,,,Ⅱ,,0.0701805726120493,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.473913,9.004348,87.391304,0.0,0.556522,,22.7724
2021-03-13,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.86,7.65,9.91,1463.19,261.01,5.02,0.26,,0.09,2.87,,,Ⅱ,,0.0305092306642386,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.383333,10.070833,84.833333,0.0,1.208333,,22.7724
2021-03-14,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.18,7.56,9.79,1474.22,266.29,4.47,0.11,,0.1,2.73,,,Ⅱ,,0.0300845042057243,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.883333,13.125,74.625,0.0,1.983333,126.943286,22.7724
2021-03-15,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.87,7.57,9.78,1652.97,304.28,4.7,0.06,,0.06,3.56,,,Ⅱ,,0.0274031112440278,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1012.704167,18.554167,76.166667,14.3,1.258333,112.652411,22.7724
2021-03-16,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.19,7.51,9.74,1424.54,312.42,4.42,0.06,,0.14,2.83,,,Ⅱ,,0.0269013502794019,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.566667,10.779167,80.416667,0.6,1.8375,40.322561,22.7724
2021-03-17,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.39,7.54,9.97,1088.35,180.64,3.38,0.07,,0.07,1.63,,,Ⅱ,,0.0394749430244965,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.958333,10.195833,81.333333,1.7,1.370833,66.055491,22.7724
2021-03-18,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.58,7.48,9.86,671.19,152.59,2.79,0.06,,0.06,1.67,,,Ⅱ,,0.0444245469968989,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.85,12.770833,86.5,7.8,1.320833,70.532697,22.7724
2021-03-19,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.12,7.42,9.73,558.59,102.83,2.43,0.05,,0.17,1.86,,,Ⅱ,,0.058560850295527,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1013.729167,12.204167,99.375,5.7,1.016667,1.475778,22.7724
2021-03-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.83,7.47,9.53,599.95,78.29,2.5,0.11,,0.03,2.27,,,Ⅱ,,0.0708756172104318,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.15,10.15,79.0,0.1,1.2875,307.241158,22.7724
2021-03-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.7,7.58,9.44,684.05,58.66,2.92,0.2,,0.05,2.73,,,Ⅱ,,0.0867464714095779,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1025.8125,9.6375,57.458333,0.0,1.1625,,22.7724
2021-03-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.85,7.57,9.83,721.44,42.63,2.88,0.21,,0.08,2.73,,,Ⅱ,,0.1084652261770173,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1026.958333,9.945833,57.833333,0.0,0.745833,,22.7724
2021-03-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.64,7.59,10.2,753.84,34.31,3.06,0.22,,0.09,2.78,,,Ⅱ,,0.1262690044698368,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.241667,13.820833,51.416667,0.0,1.816667,167.738641,22.7724
2021-03-24,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.5,7.57,10.14,719.17,43.15,3.15,0.15,,0.19,2.9,,,Ⅱ,,0.1075485845551599,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.0125,13.25,80.458333,1.3,0.679167,,22.7724
2021-03-25,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.96,7.51,9.96,900.62,72.88,3.01,0.1,,0.05,2.69,,,Ⅱ,,0.0745187230578852,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.054167,14.9875,60.416667,0.0,1.3875,83.962521,22.7724
2021-03-26,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.19,7.64,9.59,1235.88,100.49,3.3,0.08,,0.09,2.41,,,Ⅱ,,0.0595120987994438,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1014.0125,17.470833,83.416667,2.0,2.645833,150.339923,22.7724
2021-03-27,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.26,7.57,9.39,1172.32,224.22,4.04,0.06,,0.12,2.23,,,Ⅱ,,0.0339327623329172,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1008.241667,17.625,83.958333,1.7,1.079167,249.348733,22.7724
2021-03-28,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.52,7.45,9.18,839.79,262.08,3.61,0.05,,0.11,2.16,,,Ⅱ,,0.0304219846592679,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1008.6875,18.366667,69.25,0.0,0.775,,22.7724
2021-03-29,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.17,7.45,9.3,861.88,226.02,3.22,0.04,,0.02,2.22,,,Ⅱ,,0.0337433696578942,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1007.1125,17.925,82.791667,0.0,2.404167,85.569627,22.7724
2021-03-30,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.42,7.53,9.38,1184.83,225.84,3.88,0.02,,0.07,2.04,,,Ⅱ,,0.0337621934112164,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.975,14.645833,64.791667,3.2,2.054167,76.806854,22.7724
2021-03-31,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.44,7.53,9.33,1414.42,212.71,4.15,0.02,,0.08,1.62,,,Ⅱ,,0.0352078677100128,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1007.841667,14.425,98.083333,4.2,2.095833,75.248192,22.7724
