date,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,tp,tn,station_id,weather_station_name,district,pressure,air_temp,humidity,precipitation,wind_speed,wind_dir,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling,boundary_label,boundary_label_available,boundary_extent_ratio,label_source,label_confidence,boundary_zone_name,notes,wind_dir_sin,wind_dir_cos,precipitation_3d,precipitation_7d,pressure_drop,conductivity_anomaly,mixing_proxy,resuspension_index,runoff_proxy,nutrient_risk_index,self_purification_index,settling_index,songpu_flow_m3s_1d_diff,songpu_flow_rise_flag,huangdu_flow_m3s_1d_diff,huangdu_flow_rise_flag,songpu_tidal_pumping_proxy,songpu_resuspension_potential,songpu_flushing_potential,runoff_sediment_pulse,hydrodynamic_intensity,water_air_temp_gap,dayofyear_sin,dayofyear_cos,clearness_proxy
2022-02-09,13.223333333333334,7.56,8.098333333333333,456.7166666666667,29.216666666666665,3.0566666666666666,0.5650000000000001,0.09999999999999999,2.7466666666666666,58362,宝山,宝山区,1024.779167,4.95,90.0,3.3,1.175,34.661939,1110.0,2.56,45.4,2.82,45.4,0,39.73333333333333,22.957142857142856,1110.0,0,880.3333333333334,735.4285714285714,0.0,2.8266666666666667,0.0899999999999998,2.49,2841.6,128.028,,0.0,,,,,,0.568733255991798,0.8225220261664534,24.8,58.099999999999994,3.237500000000182,-14.56238095238092,2.895213944236307,30.346500000000002,110.94605701371039,4.3116666666666665,1.6307631527429345,0.033098882912701494,278.0,1.0,4.199999999999996,1.0,0.0,1512.9199999999998,29.13403199117485,104.1599999999999,9.267625108205682,8.273333333333333,0.6350683134867438,0.7724559775191742,0.5157825531032172
2022-02-10,13.815,7.5566666666666675,8.123333333333333,458.4166666666667,31.661666666666665,3.1333333333333333,0.5683333333333334,0.09666666666666668,3.216666666666667,58362,宝山,宝山区,1024.729167,6.2625,72.416667,0.0,2.279167,50.907209,1190.0,2.43,41.1,2.79,41.1,0,42.56666666666667,27.514285714285712,1190.0,0,1044.0,834.5714285714286,-0.0299999999999998,2.81,-0.1299999999999999,2.486666666666667,2891.7000000000003,114.669,,0.0,,,,,,0.7761257530492528,0.6305781596707345,3.3,56.89999999999999,0.049999999999954525,-7.076666666666654,5.110469489603301,9.8459181,98.6712273727943,4.751666666666667,1.6259502298533004,0.15084851535645533,80.0,1.0,-4.299999999999997,0.0,0.0,1435.1,31.964076134102164,0.0,5.016629182491258,7.552499999999999,0.6482618097757122,0.7614175109532997,0.5025757371916508
2022-02-11,12.615,7.666666666666667,8.176666666666668,529.2166666666667,35.41833333333333,2.965,0.4716666666666667,0.225,2.715,58362,宝山,宝山区,1023.758333,6.845833,87.125,3.2,2.395833,63.39165,956.0,2.33,41.1,2.72,41.1,0,42.53333333333334,32.128571428571426,956.0,0,1085.3333333333333,888.5714285714286,-0.0699999999999998,2.776666666666667,-0.1,2.44,2227.48,111.79200000000002,,0.0,,,,,,0.8940889731769411,0.44788939264443745,6.5,38.7,0.970833999999968,63.50428571428574,5.5674913755913735,18.0037475,72.98340403922613,5.4366666666666665,1.388910117085438,0.09202453705446233,-234.0,0.0,0.0,0.0,0.0,1309.0,29.801839732735345,0.0,5.813978700518189,5.769167,0.6612634749656386,0.7501537286959042,0.4840966611376747
2022-02-12,12.746666666666668,7.578333333333333,7.966666666666666,521.3333333333334,38.406666666666666,2.9566666666666666,0.47833333333333333,0.09333333333333334,2.6766666666666663,58362,宝山,宝山区,1021.75,7.891667,85.916667,0.0,1.575,28.339251,808.0,2.32,39.9,2.69,39.9,0,40.70000000000001,36.17142857142857,808.0,0,984.6666666666666,908.8571428571428,-0.0300000000000002,2.733333333333333,-0.0100000000000002,2.36,1874.56,107.331,,0.0,,,,,,0.4746912768516424,0.880152368445917,3.2,35.8,2.0083329999999933,57.19,3.327008598600111,6.6185,67.11774195532071,4.088333333333333,1.686231075655329,0.12847966288992144,-148.0,0.0,-1.2000000000000028,0.0,0.0,965.5600000000002,24.987311791575028,0.0,4.792115713336496,4.854999666666668,0.6740694616546161,0.7386679638813748,0.47071090600821996
2022-02-13,14.331666666666669,7.6000000000000005,8.231666666666667,421.5833333333333,40.068333333333335,3.19,0.4366666666666667,0.19499999999999998,2.9766666666666666,58362,宝山,宝山区,1021.816667,5.879167,84.333333,0.3,1.795833,0.800941,680.0,2.33,38.5,2.67,38.5,0,39.833333333333336,39.971428571428575,680.0,0,814.6666666666666,896.4285714285714,-0.02,2.6933333333333334,0.0100000000000002,2.3266666666666667,1584.4,102.795,,0.0,,,,,,0.013978602284621132,0.9999022945659083,3.5,28.3,0.0,-26.224285714285713,2.799470581199025,8.084748500000002,52.722758050197505,5.363333333333333,1.4218595849458833,0.15883521688075272,-128.0,0.0,-1.3999999999999986,0.0,0.0,816.0800000000002,19.836857270402984,0.0,4.514679179597836,8.452499666666668,0.6866759803451553,0.726963615332308,0.46370045583365993
2022-02-14,14.308333333333335,7.66,8.365,421.23333333333335,37.915,3.3000000000000003,0.7066666666666667,0.395,2.7566666666666664,58362,宝山,宝山区,1024.433333,8.2125,68.166667,0.0,2.358333,20.043528,620.0,2.4,35.9,2.67,35.9,0,38.1,40.44285714285714,620.0,0,702.6666666666666,885.1428571428571,0.0,2.6766666666666663,0.0699999999999998,2.35,1488.0,95.853,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.3427339355414377,0.9394325145683843,0.3,6.8,0.0,-42.70476190476188,4.131313412697267,3.0903329,11.985251726048697,7.413333333333333,1.0607121010976237,0.27334854426866007,-60.0,0.0,-2.6000000000000014,0.0,0.0,727.5999999999999,18.05644781361086,0.0,4.185711575385971,6.095833333333335,0.6990793005655562,0.7150441465537444,0.4728419666218763
2022-02-15,14.126666666666665,7.603333333333334,8.75,385.70000000000005,36.13,2.515,0.305,0.09333333333333332,1.9983333333333333,58362,宝山,宝山区,1025.2875,4.8625,74.333333,0.0,2.025,60.827193,511.0,2.38,9.8,2.67,9.8,0,28.066666666666663,35.95714285714286,511.0,0,603.6666666666666,839.2857142857143,0.0,2.67,-0.02,2.37,1216.1799999999998,26.166,,0.0,,,,,,0.87315352074366,0.4874453089454762,0.3,6.8,0.0,-70.61428571428564,4.728884573261838,2.6395,12.360105450337024,3.2366666666666664,2.0887247218990725,0.30075187969924816,-109.0,0.0,-26.099999999999998,0.0,0.0,632.4,16.25819193823503,0.0,3.9022249542700305,9.264166666666664,0.7112757519738152,0.7029130847082615,0.4808117880417361
2022-02-16,11.751666666666667,7.4816666666666665,8.876666666666667,496.0,55.69833333333333,2.6233333333333335,0.345,0.19000000000000003,2.335,58362,宝山,宝山区,1026.525,4.829167,67.5,0.0,3.429167,55.812486,582.0,2.48,15.7,2.74,15.7,0,20.46666666666667,31.714285714285715,582.0,0,571.0,763.8571428571429,0.0700000000000002,2.6933333333333334,0.1,2.42,1443.36,43.018,,0.0,,,,,,0.8272030448618987,0.5619031256108152,0.0,3.5,0.0,34.07380952380953,7.221012461692516,3.464167,6.32247520166633,4.58,1.7135074354648285,0.22577608837056723,71.0,1.0,5.899999999999999,1.0,0.0,718.3000000000001,10.070842764337577,0.0,4.7508602359666305,6.922499666666667,0.7232617254437388,0.6905740195722293,0.4089596690751871
2022-02-17,10.828,7.486,9.815999999999999,398.08000000000004,49.598,2.616,0.352,0.10400000000000001,3.6740000000000004,58362,宝山,宝山区,1027.679167,4.041667,70.416667,0.7,3.483333,61.87197,369.0,2.41,7.3,2.75,7.3,0,10.933333333333335,26.885714285714283,369.0,0,487.3333333333333,646.5714285714286,0.0099999999999997,2.72,-0.0699999999999998,2.4233333333333333,889.2900000000001,20.075,,0.0,,,,,,0.8818963340169722,0.47144337522912017,0.7,4.2,0.0,-55.22666666666669,7.442297053706082,5.946166099999999,7.5294003547107815,5.066000000000001,2.213822751054746,0.1929260574228976,-213.0,0.0,-8.399999999999999,0.0,0.0,622.7399999999999,9.63147423481824,0.0,4.734107639261709,6.786332999999999,0.7350336741329413,0.6780306024735382,0.42828106703818514
2022-02-18,11.601666666666667,7.538333333333333,8.834999999999999,472.43333333333334,72.70666666666666,2.518333333333333,0.355,0.20833333333333334,2.518333333333333,58362,宝山,宝山区,1025.829167,4.808333,87.375,4.7,3.404167,27.761555,430.0,2.52,3.4,2.77,3.4,0,8.800000000000002,21.5,430.0,0,460.3333333333333,571.4285714285714,0.02,2.753333333333334,0.1099999999999998,2.47,1083.6,9.418,,0.0,,,,,,0.46579298878563197,0.8848937176848687,5.4,5.7,1.849999999999909,27.23857142857139,5.899720334770981,21.8251688,11.02273235785148,4.956666666666667,1.6715766988491323,0.08580621849678384,61.0,1.0,-3.9,0.0,0.0,545.01,6.245477568740955,0.0,6.068372202686963,6.793333666666666,0.746588114532413,0.6652865452111116,0.3644299724304412
2022-02-19,10.936666666666667,7.451666666666667,9.071666666666667,478.65000000000003,87.59166666666665,2.7566666666666664,0.44166666666666665,0.12333333333333334,2.2733333333333334,58362,宝山,宝山区,1030.0,3.129167,59.791667,0.0,4.325,337.086496,440.0,2.55,1.8,2.81,1.8,0,4.166666666666669,16.057142857142857,440.0,0,413.0,518.8571428571429,0.04,2.776666666666667,0.0299999999999998,2.493333333333333,1122.0,5.058,,0.0,,,,,,-0.3893410528389667,0.9210936676442005,5.4,5.7,0.0,39.55285714285719,6.922256784845558,27.690500000000004,9.354459179288565,3.9483333333333333,1.8790309584921447,0.09324009324009323,10.0,1.0,-1.5999999999999999,0.0,0.0,463.4999999999999,4.661838020882326,0.0,6.253825062072479,7.807499666666668,0.7579216274973472,0.6523456189565257,0.3332081556088812
2022-02-20,10.226666666666667,7.456666666666667,9.401666666666666,485.8833333333334,84.24833333333333,2.8266666666666667,0.3983333333333334,0.18000000000000002,2.3266666666666667,58362,宝山,宝山区,1032.566667,1.445833,56.625,0.0,2.095833,18.45622,533.0,2.65,7.9,2.83,7.9,0,4.36666666666667,11.685714285714283,533.0,0,467.6666666666667,497.8571428571428,0.02,2.803333333333333,0.1,2.5733333333333337,1412.45,22.357000000000003,,0.0,,,,,,0.3165799448598754,0.9485658324610465,4.7,5.4,0.0,37.60047619047617,3.701391071419536,11.9812481,8.709781047498346,4.525,1.7543219685241906,0.12827365593901255,93.0,1.0,6.1000000000000005,1.0,0.0,688.6,5.485933253827055,28.670000000000005,4.86566708023818,8.780833666666666,0.7690308592589181,0.6392116531380588,0.3397377284593105
2022-02-21,10.372,7.4319999999999995,9.136,522.8199999999999,101.578,3.116,0.43,0.122,2.64,58362,宝山,宝山区,1032.004167,3.875,54.041667,0.0,1.329167,112.223406,898.0,2.68,6.2,2.83,6.2,0,5.3000000000000025,7.442857142857142,898.0,0,623.6666666666666,537.5714285714286,0.0,2.8233333333333337,0.0300000000000002,2.6266666666666665,2406.6400000000003,17.546,0.0,1.0,0.0118906064209274,DLR_GWP_P1D_real_raster_proxy,0.2857142857142857,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.9257161551521783,-0.37821898430706524,0.0,5.4,0.5625,60.024761904761874,3.579790819965898,1.3396670000000002,8.594332463009623,4.29,1.783751558516647,0.34582128578428983,365.0,1.0,-1.7000000000000002,0.0,0.0,1300.8900000000003,6.079926170003964,0.0,3.781281302656569,6.497,0.7799125224167177,0.6258885343075018,0.30832744244443644
2022-04-03,16.5,7.647,10.181,0.668,1.343,3.1340000000000003,0.025,0.503,4.195,58362,宝山,宝山区,1028.8375,10.554167,68.333333,0.0,1.908333,89.46066,653.0,2.61,11.9,2.89,11.9,0,12.66666666666667,25.985714285714284,653.0,0,628.6666666666666,674.4285714285714,0.02,2.876666666666667,-0.06,2.6466666666666665,1704.33,34.391000000000005,,0.0,,,,,,0.9999556956066482,0.009413119771055484,0.0,5.4,3.1666669999999613,-407.1226666666667,4.789047555182702,1.929333,9.48224394870543,9.25,1.9005210635227805,0.16460905349794344,-245.0,0.0,5.7,1.0,0.0,951.88,268.31697254232466,0.0,4.5213371257707875,5.945833,0.9995786855478958,-0.029025013321975237,0.9497882637437322
2022-04-30,20.32,7.374,9.275,0.538,0.899,3.152,0.029666666666666668,0.005,4.195,58362,宝山,宝山区,1019.245833,14.445833,73.208333,0.0,2.279167,19.023239,580.0,2.71,11.0,2.74,11.0,0,20.933333333333337,24.2,580.0,0,492.6666666666667,649.0,0.06,2.69,0.1499999999999999,2.6,1571.8,30.14,,0.0,,,,,,0.3259516272262439,0.9453864483419274,0.0,5.4,9.591667000000143,-336.472380952381,3.9767778058981436,2.331667,9.816451114449475,4.245,9.97759845077718,0.07769504291640998,-73.0,0.0,-0.9000000000000004,0.0,0.0,750.9499999999999,259.43479024047747,0.0,5.996113201621942,5.874167,0.8806828564301475,-0.47370635037968,0.9854503775629867
2022-05-20,20.81,7.08,9.285,0.479,0.888,3.17,0.034333333333333334,0.005,4.195,58362,宝山,宝山区,1011.066667,19.366667,95.833333,0.1,1.458333,68.442211,371.0,2.59,9.2,2.77,9.2,0,8.000000000000004,9.914285714285713,371.0,0,330.6666666666667,400.8571428571428,0.0100000000000002,2.766666666666667,0.0499999999999998,2.57,960.89,25.484,,0.0,,,,,,0.9300474386050581,0.367439467047527,0.1,4.8,8.179165999999896,-279.73123809523815,3.7024859494242026,1.6216663,9.729583670600432,4.245,9.903309666339997,0.09313155698547768,-209.0,0.0,-1.8000000000000007,0.0,0.0,608.9999999999999,175.14124293785312,0.0,5.045891478420285,1.443332999999999,0.6692903895412567,-0.7430009249440493,0.9864364296440986
2022-06-04,24.79,7.19,5.96,406.857,56.053,3.188,0.039,0.097,2.766,58362,宝山,宝山区,1001.008333,26.170833,92.375,22.4,1.566667,144.644968,298.0,2.59,10.3,2.76,10.3,0,6.200000000000003,7.999999999999998,298.0,0,287.6666666666667,378.2857142857143,0.0099999999999997,2.7433333333333336,0.0,2.5933333333333333,771.8199999999999,28.428,,0.0,,,,,,0.5786412493770452,-0.8155821874706266,22.5,22.5,10.058334000000059,136.01480952380956,3.3282716862463904,36.8166745,43.580487153903306,3.7750000000000004,1.2830179223257243,0.028469750079152978,-73.0,0.0,1.1000000000000014,1.0,0.0,371.0,5.0420953616228195,24.750000000000032,9.874284817719776,-1.380832999999999,0.4575313760742512,-0.8891934772070711,0.40790122836085363
2022-06-10,24.88,6.902333333333334,4.707,380.2058333333334,42.745666666666665,3.4036,0.18400000000000002,0.26716666666666666,2.4431666666666665,58362,宝山,宝山区,1009.747826,21.534783,89.478261,1.0,2.0,108.9628,563.0,2.62,41.6,2.75,41.6,0,43.03333333333334,34.22857142857142,563.0,0,602.6666666666666,627.7142857142857,-0.02,2.763333333333333,-0.04,2.676666666666667,1475.0600000000002,114.4,,0.0,,,,,,0.9457297554846249,-0.3249541961430744,23.5,23.5,0.0,123.42709523809526,4.841717648693958,49.014,45.09513337342903,5.2988333333333335,0.7319758302084043,0.03773584905660377,265.0,1.0,31.3,1.0,0.0,861.12,13.77660263492765,735.5500000000001,8.582333311085621,3.345216999999998,0.36348161248290634,-0.9316013725767187,0.45298080918996786
2022-06-11,25.381666666666664,6.976666666666667,4.3295,421.8115,55.30783333333333,3.1315000000000004,0.14683333333333334,0.12466666666666666,2.1945,58362,宝山,宝山区,1011.233333,23.4,79.5,0.0,2.633333,83.783079,411.0,2.6,38.3,2.75,38.3,0,41.2,38.22857142857142,411.0,0,519.0,643.8571428571429,0.0,2.7566666666666664,-0.02,2.626666666666667,1068.6,105.325,,0.0,,,,,,0.9941190254754865,0.1082929507755191,23.4,23.5,0.0,174.18588095238096,6.154332938114868,64.2603252,42.743863033156295,3.588,0.8850051048891613,0.03699136913676164,-152.0,0.0,-3.3000000000000043,0.0,0.0,574.26,9.217190029806392,0.0,8.81351164120554,1.9816666666666656,0.3474028211842774,-0.9377159910299093,0.4101327335321363
2022-06-12,25.42,6.996166666666666,4.541666666666667,404.2293333333334,62.548333333333325,3.205,0.09916666666666667,0.12766666666666668,2.2006666666666668,58362,宝山,宝山区,1007.8625,21.5625,89.791667,9.0,1.895833,126.821262,465.0,2.64,41.3,2.75,41.3,0,40.400000000000006,41.42857142857143,465.0,0,479.6666666666667,618.7142857142857,0.0,2.75,0.04,2.62,1227.6,113.575,1.0,1.0,0.0249702734839476,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.8005090230111489,-0.5993207021935216,10.0,32.5,3.3708330000000615,173.54523809523812,4.3350922677411425,20.868163,62.240783907124694,3.5765000000000002,0.9184394775442934,0.06147541235554946,54.0,1.0,3.0,1.0,0.0,539.76,7.548060531354089,30.0,6.418757396840897,3.8575000000000017,0.3312212278016865,-0.9435531242349544,0.3896003880743568
2022-06-13,25.185000000000002,6.9995,4.525333333333333,395.61266666666666,75.086,3.432166666666667,0.10116666666666667,0.13083333333333333,2.1148333333333333,58362,宝山,宝山区,1004.683333,21.516667,97.375,3.9,1.245833,106.095463,430.0,2.64,25.0,2.74,25.0,0,34.86666666666667,39.42857142857143,430.0,0,435.3333333333333,544.7142857142857,-0.0099999999999997,2.7466666666666666,0.0,2.626666666666667,1135.2,68.5,,0.0,,,,,,0.9608011104692848,-0.2772385725706096,12.9,36.4,3.1791670000000067,108.50790476190474,3.3527469433748425,17.3170787,72.38147125385893,3.5243333333333338,0.8723049919787217,0.05457025920873122,-35.0,0.0,-16.299999999999997,0.0,0.0,465.0,5.721595738155946,0.0,6.535176918544392,3.6683330000000005,0.31494162072895193,-0.9491110448902284,0.3590373189010805
2022-06-14,25.331666666666667,7.022833333333334,4.700833333333334,378.33733333333333,87.78399999999999,3.1670000000000003,0.08566666666666667,0.13266666666666668,2.0585,58362,宝山,宝山区,1005.441667,25.166667,82.083333,0.0,1.7125,232.187395,301.0,2.71,18.0,2.83,18.0,0,28.100000000000005,35.95714285714285,301.0,0,398.6666666666667,487.8571428571428,0.0899999999999998,2.773333333333333,0.0699999999999998,2.6633333333333336,815.71,50.94,,0.0,,,,,,-0.790020154468217,-0.61308087193617,12.9,36.4,0.0,37.26123809523807,3.921973567133052,23.82825,66.78394393812661,3.470833333333333,0.9468857348331446,0.06405124099279423,-129.0,0.0,-7.0,0.0,0.0,460.0999999999999,4.490298552291705,0.0,6.047899365546835,0.16499966666666666,0.2985688173637202,-0.9543881083175908,0.33284005889492074
2022-06-15,25.900000000000002,6.997833333333333,4.452,407.51066666666674,98.57799999999999,3.2896666666666667,0.16316666666666668,0.144,2.1598333333333333,58362,宝山,宝山区,1007.470833,27.966667,62.333333,0.0,2.033333,140.297093,297.0,2.73,10.6,2.88,10.6,0,17.86666666666667,31.21428571428571,297.0,0,342.6666666666667,435.7142857142857,0.0499999999999998,2.8166666666666664,0.02,2.6933333333333334,810.81,30.528,,0.0,,,,,,0.6388068535042539,-0.7693671450718407,3.9,36.3,0.0,8.287190476190517,4.186804078832176,9.9703317,59.367609383481145,3.763,0.84735113570992,0.14423077616494118,-4.0,0.0,-7.4,0.0,0.0,307.02,3.4411884820609644,0.0,4.43116312002144,-2.066666999999999,0.2821076626819194,-0.9593827529490743,0.3133655537224205
2022-06-16,26.371666666666666,6.990833333333334,4.599166666666666,435.96583333333336,97.60083333333334,3.348333333333333,0.19300000000000003,0.1465,2.2358333333333333,58362,宝山,宝山区,1005.641667,28.891667,65.25,0.0,2.470833,165.082374,240.0,2.77,10.7,2.88,10.7,0,13.1,26.5,240.0,0,279.3333333333333,386.7142857142857,0.0,2.8633333333333333,0.04,2.7366666666666664,664.8,30.815999999999995,,0.0,,,,,,0.25743006893176873,-0.9662969313879584,0.0,13.9,1.8291659999999865,32.58395238095238,3.929619249532487,2.4848329999999996,23.366676219607616,3.8938333333333333,0.8569973997100359,0.18867928088288366,-57.0,0.0,0.09999999999999964,1.0,0.0,308.88,2.832971323771773,0.0,4.1986806321438,-2.5200003333333356,0.26556302780405594,-0.9640935007889755,0.3150394022266575
2022-06-17,26.801666666666666,6.979833333333333,4.315333333333333,454.5118333333333,97.92483333333332,3.3673333333333333,0.18566666666666665,0.15166666666666667,2.2685,58362,宝山,宝山区,1004.570833,28.333333,71.125,0.0,2.595833,133.21581,385.0,2.72,7.3,2.87,7.3,0,9.533333333333337,21.599999999999994,385.0,0,307.3333333333333,361.2857142857143,-0.0099999999999997,2.8766666666666665,-0.0499999999999998,2.74,1047.2,20.951,,0.0,,,,,,0.7287797081016477,-0.6847482289566561,0.0,12.9,1.0708339999999907,40.51480952380945,5.380999021440349,2.613333,22.428306724788715,3.970833333333333,0.7947536270784035,0.21428569897959338,145.0,1.0,-3.3999999999999995,0.0,0.0,556.4999999999999,3.106735922392254,0.0,4.308850395321415,-1.5316663333333338,0.24893980855376657,-0.9685189578512204,0.314482571597658
2022-06-18,27.006666666666664,7.006,4.4718333333333335,447.4655,100.05983333333334,3.3156666666666665,0.1075,0.13716666666666666,2.1653333333333333,58362,宝山,宝山区,1003.775,26.920833,85.666667,0.0,2.320833,80.936618,241.0,2.68,10.8,2.89,10.8,0,9.600000000000003,17.67142857142857,241.0,0,288.6666666666667,337.0,0.02,2.8800000000000003,-0.04,2.723333333333333,645.88,31.212000000000003,,0.0,,,,,,0.9875146846457639,0.1575269742265669,0.0,12.9,0.795833000000016,29.803619047619065,5.436030327033985,2.3348329999999997,24.305128143167703,3.6445,0.8615652704545457,0.2429150190955487,-144.0,0.0,3.500000000000001,1.0,0.0,400.40000000000003,2.8563936545841653,0.0,3.898724952423044,0.08583366666666592,0.23224292400907015,-0.9726578145718654,0.31085831503833417
