省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-06 20:00:00,21.9000,7.42000,4.91000,619.73000,116.22000,4.44000,0.19000,,0.11000,2.38000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-07 20:00:00,22.1800,7.49000,5.26000,597.11000,117.11000,4.26000,0.10000,,0.11000,2.24000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-08 20:00:00,22.4100,7.50000,5.83000,534.83000,120.40000,2.47000,0.06000,,0.10000,1.99000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-09 20:00:00,22.6100,7.52000,5.54000,510.21000,125.89000,2.58000,0.10000,,0.12000,2.34000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-10 20:00:00,22.8200,7.54000,5.73000,481.15000,130.84000,2.52000,0.10000,,0.12000,2.23000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-11 20:00:00,22.9500,7.54000,5.49000,466.33000,155.06000,2.47000,0.17000,,0.13000,2.29000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-12 20:00:00,23.0000,7.48000,5.04000,470.93000,123.86000,2.85000,0.28000,,0.14000,2.35000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-13 20:00:00,22.7100,7.53000,5.46000,442.53000,99.14000,2.48000,0.17000,,0.12000,2.15000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-14 20:00:00,23.0100,7.48000,4.80000,469.96000,104.69000,2.62000,0.24000,,0.13000,2.22000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-15 20:00:00,23.8900,7.49000,4.34000,537.45000,94.17000,3.08000,0.33000,,0.14000,2.72000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-16 20:00:00,24.1500,7.47000,4.01000,529.15000,84.18000,3.16000,0.27000,,0.13000,2.50000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-17 20:00:00,24.1500,7.43000,3.35000,539.23000,85.05000,3.38000,0.39000,,0.15000,2.65000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-18 20:00:00,24.1500,7.45000,3.66000,556.08000,65.88000,3.42000,0.49000,,0.16000,2.88000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-21 20:00:00,24.0500,7.51000,4.21000,529.80000,69.84000,2.65000,0.05000,,0.09000,2.15000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-22 20:00:00,24.5200,7.45000,3.71000,576.76000,79.79000,3.52000,0.07000,,0.12000,2.19000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-23 20:00:00,24.1800,7.50000,4.19000,539.53000,84.87000,3.64000,0.11000,,0.13000,2.13000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-24 20:00:00,24.1200,7.48000,3.91000,527.01000,93.95000,3.77000,0.18000,,0.14000,2.21000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-25 20:00:00,24.3500,7.49000,3.73000,506.00000,129.85000,4.14000,0.23000,,0.16000,2.37000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-26 20:00:00,24.1100,7.46000,3.46000,505.45000,147.61000,3.71000,0.26000,,0.18000,2.35000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-27 20:00:00,24.1300,7.37000,2.46000,542.34000,125.22000,3.22000,0.49000,,0.20000,2.74000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-28 20:00:00,24.1700,7.44000,3.01000,504.76000,138.18000,3.33000,0.40000,,0.17000,2.54000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-29 20:00:00,24.3000,7.48000,3.07000,508.28000,128.02000,3.67000,0.42000,,0.18000,2.81000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-30 20:00:00,24.6300,7.50000,3.21000,515.76000,125.97000,3.91000,0.32000,,0.17000,2.67000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-05-31 20:00:00,24.7800,7.52000,3.46000,533.45000,104.22000,3.30000,0.19000,,0.15000,2.47000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-01 16:00:00,24.7800,7.55000,3.91000,530.54000,93.69000,3.10000,0.05000,,0.14000,2.30000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-03 20:00:00,25.0400,7.77000,5.82000,388.31000,41.06000,3.60000,0.08000,,0.14000,2.46000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-04 20:00:00,24.9100,7.61000,4.51000,592.71000,75.21000,3.74000,0.11000,,0.14000,2.56000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-05 20:00:00,25.4100,7.61000,4.32000,597.60000,76.37000,3.87000,0.11000,,0.13000,2.36000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-06 20:00:00,25.5900,7.65000,4.82000,545.23000,72.88000,3.64000,0.10000,,0.12000,2.28000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-07 20:00:00,25.6700,7.66000,4.91000,518.61000,84.87000,3.72000,0.17000,,0.29000,2.15000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-08 20:00:00,26.0700,7.68000,4.94000,513.05000,96.70000,4.07000,0.18000,,0.14000,2.29000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-09 20:00:00,25.8600,7.61000,6.06000,411.63000,64.39000,3.75000,0.08000,,0.13000,2.03000,,,Ⅰ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-10 20:00:00,25.9600,7.38000,4.55000,510.88000,80.31000,3.29000,0.18000,,0.14000,2.25000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-11 20:00:00,26.2800,7.34000,3.76000,524.38000,99.87000,3.41000,0.41000,,0.17000,2.47000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-12 20:00:00,26.4900,7.35000,3.93000,477.81000,82.52000,3.13000,0.30000,,0.15000,2.13000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-13 20:00:00,26.5700,7.34000,3.52000,481.36000,74.11000,3.12000,0.23000,,0.14000,2.31000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-14 20:00:00,26.7000,7.29000,2.86000,510.58000,66.10000,3.09000,0.26000,,0.14000,2.20000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-15 20:00:00,26.9300,7.30000,2.86000,499.23000,68.91000,2.98000,0.19000,,0.13000,0.81000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-16 20:00:00,27.0600,7.33000,3.31000,462.06000,61.63000,3.03000,0.17000,,0.16000,1.64000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-17 20:00:00,26.9500,7.29000,2.90000,515.10000,60.65000,3.01000,0.18000,,0.12000,1.95000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-18 20:00:00,27.0000,7.31000,3.08000,520.18000,53.81000,3.37000,0.14000,,0.13000,1.94000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-19 20:00:00,26.8800,7.30000,2.98000,578.11000,65.59000,3.25000,0.08000,,0.12000,1.87000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-20 20:00:00,27.1800,7.29000,2.77000,581.78000,76.11000,3.56000,0.05000,,0.13000,1.84000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-21 20:00:00,27.4300,7.30000,2.72000,565.48000,73.40000,3.53000,0.09000,,0.13000,1.73000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-22 20:00:00,27.7500,7.30000,2.73000,548.75000,81.61000,3.33000,0.12000,,0.14000,1.93000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-23 20:00:00,27.9600,7.34000,3.22000,510.45000,89.66000,3.45000,0.13000,,0.14000,1.86000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-24 20:00:00,28.1200,7.38000,3.70000,480.55000,100.26000,3.36000,0.13000,,0.14000,1.93000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-25 20:00:00,28.2700,7.43000,4.34000,446.33000,102.16000,3.00000,0.12000,,0.14000,1.72000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-26 20:00:00,28.1400,7.45000,4.53000,442.71000,98.58000,3.20000,0.19000,,0.15000,1.79000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-27 20:00:00,28.0000,7.46000,4.47000,442.53000,94.83000,3.03000,0.10000,,0.13000,1.66000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-28 20:00:00,28.1200,7.48000,4.54000,432.51000,86.88000,3.10000,0.12000,,0.13000,1.67000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-29 20:00:00,28.2800,7.47000,4.49000,440.73000,88.73000,2.88000,0.10000,,0.12000,1.62000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-06-30 20:00:00,28.1800,7.48000,4.51000,456.25000,81.93000,2.80000,0.08000,,0.12000,1.58000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-01 20:00:00,28.3700,7.46000,4.37000,481.66000,78.19000,3.14000,0.12000,,0.13000,1.75000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-02 20:00:00,28.4000,7.46000,4.38000,498.43000,64.07000,3.31000,0.10000,,0.14000,1.78000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-03 12:00:00,28.4400,7.39000,3.52000,538.00000,78.86000,2.85000,0.12000,,0.12000,1.86000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-07 20:00:00,29.5800,7.32000,3.00000,560.96000,74.83000,3.61000,0.23000,,0.15000,2.22000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-08 20:00:00,29.1900,7.37000,3.31000,505.36000,83.81000,3.43000,0.20000,,0.15000,1.99000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-09 20:00:00,29.1200,7.34000,2.63000,506.71000,81.01000,3.73000,0.32000,,0.17000,2.28000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-10 20:00:00,29.0700,7.32000,2.36000,480.28000,76.66000,3.56000,0.19000,,0.15000,2.11000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-11 20:00:00,29.4700,7.28000,1.83000,491.34000,76.25000,3.22000,0.07000,,0.15000,2.09000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-12 20:00:00,29.8400,7.32000,2.44000,460.71000,78.43000,3.32000,0.45000,,0.17000,2.19000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-13 20:00:00,30.1700,7.35000,2.69000,472.66000,92.80000,,0.37000,,0.16000,2.25000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-14 20:00:00,30.4100,7.42000,3.31000,456.91000,115.27000,0.25000,0.35000,,0.17000,2.05000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-15 20:00:00,30.4700,7.47000,3.87000,432.03000,123.88000,3.04000,0.22000,,0.17000,1.63000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-16 20:00:00,30.6400,7.46000,4.04000,452.10000,97.69000,3.67000,0.13000,,0.16000,1.57000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-17 20:00:00,30.6300,7.49000,4.26000,463.28000,91.13000,3.79000,0.11000,,0.15000,1.71000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-18 20:00:00,30.5300,7.52000,4.46000,460.15000,78.98000,3.15000,0.10000,,0.14000,1.68000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-19 20:00:00,30.6100,7.54000,4.65000,459.33000,77.73000,3.03000,0.07000,,0.13000,1.64000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-20 20:00:00,30.8900,7.53000,4.62000,480.93000,75.32000,3.07000,0.08000,,0.14000,1.64000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-21 20:00:00,30.7800,7.56000,4.74000,466.03000,77.64000,3.43000,0.12000,,0.13000,1.72000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-22 20:00:00,30.4900,7.63000,5.38000,431.16000,84.44000,2.02000,0.08000,,0.13000,1.42000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-23 20:00:00,30.4000,7.68000,5.62000,421.83000,100.66000,2.86000,0.08000,,0.14000,1.52000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-24 20:00:00,30.0300,7.71000,5.79000,408.98000,111.30000,2.75000,0.11000,,0.14000,1.52000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-25 12:00:00,29.2500,7.85000,6.58000,362.15000,161.35000,2.81000,0.13000,,0.14000,1.50000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-26 20:00:00,28.6500,7.43000,7.79000,0.15000,0.83000,2.74000,0.02000,,,1.15000,,,Ⅰ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-27 08:00:00,28.3000,7.03000,7.81000,0.10000,0.83000,2.74000,0.04000,,,1.15000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-07-31 20:00:00,28.6000,7.05000,2.79000,329.40000,64.37000,3.32000,0.02000,,0.23000,1.85000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-01 20:00:00,28.9700,7.12000,0.89000,409.11000,57.50000,3.93000,0.28000,,0.21000,2.63000,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-02 20:00:00,29.5400,7.15000,1.04000,413.26000,45.88000,3.72000,0.15000,,0.20000,2.59000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-03 20:00:00,29.9400,7.21000,1.86000,427.65000,50.99000,3.54000,0.10000,,0.19000,2.41000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-04 20:00:00,28.6400,7.01000,6.48000,139.78000,17.98000,2.86000,0.02000,,0.26000,2.05000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-05 20:00:00,30.2500,7.31000,2.92000,457.24000,65.29000,3.61000,0.09000,,0.17000,2.11000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-06 20:00:00,28.8600,7.36000,6.61000,146.85000,30.08000,3.92000,0.07000,,0.17000,2.09000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-08 20:00:00,30.9400,7.39000,6.27000,155.26000,38.62000,4.12000,0.02000,,,2.13000,,,Ⅰ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-09 20:00:00,30.7800,7.52000,4.24000,399.43000,130.69000,3.38000,0.10000,,,1.72000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-10 20:00:00,30.9600,7.53000,4.25000,395.21000,143.28000,3.70000,0.10000,,0.15000,1.70000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-11 20:00:00,30.2700,7.38000,4.47000,340.90000,108.83000,4.26000,0.96000,,0.18000,2.00000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-12 20:00:00,30.5300,7.35000,4.04000,341.20000,113.89000,3.88000,0.04000,,0.14000,1.82000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-13 20:00:00,30.8700,7.36000,2.31000,421.85000,124.18000,4.30000,0.05000,,0.17000,1.94000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-14 20:00:00,30.1000,7.38000,2.74000,405.11000,128.66000,4.23000,0.18000,,0.18000,2.07000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-15 20:00:00,29.4600,7.27000,1.82000,380.23000,94.57000,3.85000,0.20000,,0.16000,2.13000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-16 20:00:00,29.2700,7.25000,1.92000,379.71000,94.18000,3.99000,0.14000,,0.16000,2.10000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-17 20:00:00,29.0200,7.26000,2.08000,370.51000,72.79000,4.06000,0.08000,,0.17000,2.05000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-18 20:00:00,28.9900,7.25000,2.23000,378.38000,58.84000,3.90000,0.05000,,0.15000,2.09000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-19 20:00:00,28.9100,7.25000,2.54000,380.13000,63.11000,3.83000,0.10000,,0.16000,2.07000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-20 20:00:00,29.0800,7.35000,3.53000,374.11000,70.50000,3.70000,0.07000,,0.16000,1.92000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-21 20:00:00,29.2700,7.40000,4.01000,374.76000,90.89000,11.65000,0.05000,,0.15000,1.91000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-22 20:00:00,29.4700,7.41000,3.86000,379.68000,106.68000,3.74000,0.12000,,0.16000,1.93000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-23 20:00:00,29.6400,7.40000,3.55000,379.76000,116.57000,3.67000,0.23000,,0.18000,1.91000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-24 20:00:00,29.8400,7.39000,2.94000,384.98000,133.67000,3.73000,0.16000,,0.17000,1.87000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-25 20:00:00,29.8400,7.41000,3.00000,389.65000,132.03000,3.66000,0.14000,,0.17000,1.78000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-26 20:00:00,29.9600,7.42000,2.90000,393.25000,120.30000,3.90000,0.23000,,0.18000,1.94000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-27 20:00:00,30.0200,7.41000,2.91000,391.01000,123.96000,3.98000,0.31000,,0.18000,1.92000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-28 20:00:00,30.3500,7.40000,2.78000,384.71000,109.28000,3.76000,0.16000,,0.16000,1.66000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-29 20:00:00,30.6400,7.37000,2.60000,376.66000,85.89000,3.68000,0.11000,,0.15000,1.63000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-30 20:00:00,31.0600,7.40000,3.07000,385.60000,79.01000,3.41000,0.05000,,0.13000,1.49000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-08-31 20:00:00,31.4300,7.45000,3.58000,381.33000,80.09000,3.51000,0.05000,,0.13000,1.46000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-01 20:00:00,31.6100,7.49000,4.05000,354.73000,81.23000,3.44000,0.04000,,0.13000,1.43000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-02 20:00:00,31.3600,7.49000,3.91000,363.16000,71.91000,3.34000,0.05000,,0.12000,1.40000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-03 20:00:00,31.2100,7.48000,3.66000,370.41000,74.46000,3.65000,0.05000,,0.13000,1.39000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-04 20:00:00,30.7000,7.53000,4.01000,367.03000,80.07000,3.17000,0.05000,,0.12000,1.44000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-05 20:00:00,30.4600,7.57000,4.24000,360.63000,94.43000,3.39000,0.04000,,0.13000,1.40000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-06 20:00:00,30.1300,7.59000,4.33000,360.61000,115.83000,3.21000,0.05000,,0.13000,1.38000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-07 20:00:00,30.0000,7.54000,4.28000,368.70000,149.37000,3.49000,0.06000,,0.14000,1.44000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-08 20:00:00,29.4100,7.58000,4.62000,369.95000,171.97000,3.86000,0.08000,,0.21000,1.49000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-09 20:00:00,29.3100,7.57000,4.27000,375.21000,181.85000,4.01000,0.06000,,0.16000,1.43000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-10 20:00:00,29.1100,7.57000,4.24000,376.65000,185.01000,4.11000,0.08000,,0.17000,1.41000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-11 00:00:00,29.5300,7.41000,2.34000,396.40000,226.36000,4.12000,0.17000,,0.18000,1.61000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-11 04:00:00,28.4300,7.70000,5.49000,352.30000,147.24000,4.69000,0.12000,,0.20000,1.49000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-11 08:00:00,29.3700,7.48000,2.96000,395.30000,179.51000,4.69000,0.02000,,,1.49000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-09-11 12:00:00,29.6400,7.38000,2.32000,388.30000,160.45000,3.95000,0.15000,,0.17000,1.56000,,,Ⅴ,
